ratio = 12.311465716778553, flow_size = 3.210453MB
ratio = 4.699990969151185, flow_size = 16.807772MB
ratio = 15.03903490771623, flow_size = 1.965623MB
ratio = 8.749894240504224, flow_size = 7.430183MB
ratio = 18.73889524735129, flow_size = 1.815795MB
ratio = 10.408749145591251, flow_size = 1.08461MB
ratio = 6.824176821415655, flow_size = 8.839702MB
ratio = 5.370312810984555, flow_size = 9.910139MB
ratio = 12.92924819165992, flow_size = 2.126618MB
ratio = 5.20458488192414, flow_size = 8.255864MB
ratio = 9.852195266123353, flow_size = 3.743892MB
ratio = 4.43815261523764, flow_size = 9.938435MB
ratio = 15.580214347204562, flow_size = 1.460592MB
ratio = 10.662965052763004, flow_size = 2.88276MB
ratio = 8.893644378326904, flow_size = 5.338161MB
ratio = 11.070524545262364, flow_size = 5.092992MB
ratio = 2.104269110415735, flow_size = 0.008929MB
ratio = 4.657418223272522, flow_size = 10.13063MB
ratio = 2.8458840293763017, flow_size = 1.534388MB
ratio = 8.187825515346626, flow_size = 5.563338MB
ratio = 10.77247939962994, flow_size = 4.053561MB
ratio = 2.9560167559980752, flow_size = 28.506494MB
ratio = 17.223942071347903, flow_size = 1.386725MB
ratio = 6.692582442134112, flow_size = 7.910023MB
ratio = 5.008240821405546, flow_size = 9.219283MB
ratio = 4.608099328100198, flow_size = 13.615496MB
ratio = 8.809270780003207, flow_size = 4.563205MB
ratio = 2.6128433150523303, flow_size = 2.085723MB
ratio = 13.323938716294887, flow_size = 1.241117MB
ratio = 3.5075460234522144, flow_size = 1.865308MB
ratio = 4.68785046728972, flow_size = 0.068065MB
ratio = 9.946265479744572, flow_size = 3.409995MB
ratio = 2.2545631050979087, flow_size = 1.266MB
ratio = 3.196997205405774, flow_size = 1.827053MB
ratio = 11.728823937848196, flow_size = 2.083817MB
ratio = 4.609721608484313, flow_size = 0.037122MB
ratio = 11.528930269097106, flow_size = 3.485323MB
ratio = 10.639609531655605, flow_size = 3.738848MB
ratio = 2.5615609816546447, flow_size = 23.050677MB
ratio = 2.27620285406881, flow_size = 6.298744MB
ratio = 9.067637621718143, flow_size = 4.225277MB
ratio = 12.500703958635226, flow_size = 2.799502MB
ratio = 17.306584025848306, flow_size = 2.796538MB
ratio = 13.791285497507046, flow_size = 2.928354MB
ratio = 12.726757648276308, flow_size = 2.66833MB
ratio = 11.73450592375169, flow_size = 4.152682MB
ratio = 5.440766791617278, flow_size = 9.81387MB
ratio = 5.887738442490504, flow_size = 8.427904MB
ratio = 7.907148940497527, flow_size = 7.408773MB
ratio = 2.591989669269422, flow_size = 1.684835MB
ratio = 17.56477559621925, flow_size = 1.665298MB
ratio = 8.229749714235322, flow_size = 6.935148MB
ratio = 5.364478311840562, flow_size = 0.105673MB
ratio = 3.6235652957358053, flow_size = 18.793679MB
ratio = 15.889696211558809, flow_size = 1.99085MB
ratio = 4.203881792778705, flow_size = 14.867315MB
ratio = 2.7953321364452424, flow_size = 0.048334MB
ratio = 3.0634359642377196, flow_size = 21.944065MB
ratio = 4.591176177671547, flow_size = 0.021961MB
ratio = 2.10996, flow_size = 0.546745MB
ratio = 10.988415588094538, flow_size = 5.460015MB
ratio = 9.58473064573671, flow_size = 4.549321MB
ratio = 4.633449838004155, flow_size = 1.584585MB
ratio = 4.541999509053175, flow_size = 14.333317MB
ratio = 9.618174074483681, flow_size = 4.971089MB
ratio = 2.240249433106576, flow_size = 0.055573MB
ratio = 6.138328214129004, flow_size = 0.010923MB
ratio = 3.8790089083840744, flow_size = 17.500761MB
ratio = 11.538621494953373, flow_size = 3.630531MB
ratio = 2.448812114493541, flow_size = 26.160208MB
ratio = 2.827237195564439, flow_size = 1.775931MB
ratio = 4.226671126464092, flow_size = 1.970409MB
ratio = 12.060217330588014, flow_size = 3.574884MB
ratio = 6.527056645316253, flow_size = 2.285784MB
ratio = 2.8929299576752348, flow_size = 1.750859MB
ratio = 10.579785760331372, flow_size = 4.250276MB
ratio = 6.452537251798066, flow_size = 8.567174MB
ratio = 2.946410269229808, flow_size = 1.810733MB
ratio = 11.964826911793468, flow_size = 2.951439MB
ratio = 12.779117676615416, flow_size = 0.020886MB
ratio = 2.7876817458254375, flow_size = 25.872523MB
ratio = 12.094800926150807, flow_size = 2.897MB
ratio = 10.629227265950092, flow_size = 1.662107MB
ratio = 5.927957136402343, flow_size = 10.883675MB
ratio = 10.71292207970694, flow_size = 4.675445MB
ratio = 12.169267316829208, flow_size = 4.671999MB
ratio = 8.353557213237954, flow_size = 6.806664MB
ratio = 6.363697112684525, flow_size = 9.522864MB
ratio = 6.050103877751178, flow_size = 6.736353MB
ratio = 5.013755247013239, flow_size = 0.086892MB
ratio = 3.10679612140903, flow_size = 23.514892MB
ratio = 7.7469006668275435, flow_size = 6.772537MB
ratio = 8.861842312299775, flow_size = 5.587422MB
ratio = 10.225623255366253, flow_size = 0.026072MB
ratio = 5.805166886581901, flow_size = 10.360845MB
ratio = 2.5934321005198897, flow_size = 1.916517MB
ratio = 2.101200961939082, flow_size = 1.533966MB
ratio = 4.07191325638335, flow_size = 0.072684MB
ratio = 7.551562271639885, flow_size = 6.10461MB
ratio = 4.550186799292342, flow_size = 14.080483MB
ratio = 10.872215009602684, flow_size = 4.167276MB
ratio = 8.179263149263969, flow_size = 5.866477MB
ratio = 2.364995415919758, flow_size = 1.645478MB
ratio = 11.216266060564582, flow_size = 3.261689MB
ratio = 8.352282727391497, flow_size = 4.789054MB
ratio = 13.127878674405542, flow_size = 3.597029MB
ratio = 7.609192874089086, flow_size = 7.765091MB
ratio = 5.850172985949304, flow_size = 0.07109MB
ratio = 10.14076868302528, flow_size = 5.362852MB
ratio = 2.49932929827689, flow_size = 25.976651MB
ratio = 11.754274646333391, flow_size = 2.334616MB
ratio = 2.4398494033377855, flow_size = 1.527383MB
ratio = 14.55350438930759, flow_size = 2.860041MB
ratio = 3.9782304480967743, flow_size = 1.939253MB
ratio = 2.625100726930352, flow_size = 1.308341MB
ratio = 2.294974813294259, flow_size = 0.833561MB
ratio = 7.4975623097928725, flow_size = 5.445121MB
ratio = 2.6665340338146333, flow_size = 1.670784MB
ratio = 3.206934729002063, flow_size = 0.139178MB
ratio = 5.800148733708116, flow_size = 9.477274MB
ratio = 7.686910940062256, flow_size = 9.26322MB
ratio = 5.151491408125679, flow_size = 9.629496MB
ratio = 24.723700787401576, flow_size = 0.05366MB
ratio = 19.71023623175941, flow_size = 1.614531MB
ratio = 16.112348591919453, flow_size = 1.992663MB
ratio = 12.539501677440471, flow_size = 5.14975MB
ratio = 3.4417950966377973, flow_size = 1.888063MB
ratio = 10.924255127451103, flow_size = 3.714831MB
ratio = 8.516073604068401, flow_size = 7.989057MB
ratio = 5.0891992799760475, flow_size = 16.434439MB
ratio = 2.811394705349737, flow_size = 1.785942MB
ratio = 2.1076514019513053, flow_size = 1.530565MB
ratio = 2.7791505940193706, flow_size = 1.760512MB
ratio = 12.447734160860692, flow_size = 3.853362MB
ratio = 6.175997734108412, flow_size = 0.786521MB
ratio = 37.671523311897104, flow_size = 0.069045MB
ratio = 16.245980095196884, flow_size = 1.32859MB
ratio = 2.219481685605474, flow_size = 3.754386MB
ratio = 16.259858183682457, flow_size = 3.205843MB
ratio = 3.929602020999343, flow_size = 14.378022MB
ratio = 3.0491847776913192, flow_size = 1.879557MB
ratio = 5.746413086420988, flow_size = 7.057336MB
ratio = 11.327732262169901, flow_size = 2.301412MB
ratio = 6.398114700335784, flow_size = 13.304384MB
ratio = 5.267717681300025, flow_size = 0.442114MB
ratio = 12.046534852524827, flow_size = 3.521038MB
ratio = 5.952183079226375, flow_size = 8.538614MB
ratio = 3.4170836982534825, flow_size = 21.188395MB
ratio = 11.330722008717695, flow_size = 7.487438MB
ratio = 3.7989409204568076, flow_size = 15.419108MB
ratio = 11.479832749971036, flow_size = 3.299641MB
ratio = 4.8302476776152075, flow_size = 1.733097MB
ratio = 9.267234996533974, flow_size = 3.993858MB
ratio = 2.9177151120751987, flow_size = 0.067117MB
ratio = 6.617345233259887, flow_size = 6.587002MB
ratio = 3.390049858586699, flow_size = 27.43232MB
ratio = 7.573994252873563, flow_size = 0.018397MB
ratio = 7.670945276396337, flow_size = 6.341779MB
ratio = 9.425399825695239, flow_size = 4.165586MB
ratio = 11.426680028522423, flow_size = 3.615608MB
ratio = 11.719944352829215, flow_size = 3.185897MB
ratio = 4.012947337794588, flow_size = 15.808122MB
ratio = 16.23140876235433, flow_size = 1.971792MB
ratio = 11.807811708154924, flow_size = 3.832664MB
ratio = 5.955392182950286, flow_size = 7.746458MB
ratio = 10.50787382614977, flow_size = 3.417821MB
ratio = 16.980332800483342, flow_size = 1.84557MB
ratio = 13.52712094245275, flow_size = 3.561203MB
ratio = 6.052526128104833, flow_size = 7.683471MB
ratio = 2.6373483383154563, flow_size = 3.293773MB
ratio = 2.814098863805483, flow_size = 24.346165MB
ratio = 11.317745872088288, flow_size = 3.855706MB
ratio = 11.987669722055966, flow_size = 3.449379MB
ratio = 2.1149610295450425, flow_size = 1.547264MB
ratio = 11.815739179314221, flow_size = 2.554555MB
ratio = 3.8082328811485735, flow_size = 1.559558MB
ratio = 9.286156590840577, flow_size = 4.729191MB
ratio = 10.270957046714173, flow_size = 4.722797MB
ratio = 8.817847084593721, flow_size = 1.093874MB
ratio = 18.491494369512214, flow_size = 1.642969MB
ratio = 24.671826821007937, flow_size = 1.838032MB
ratio = 8.83725836251827, flow_size = 4.275638MB
ratio = 2.4425533073718038, flow_size = 1.654112MB
ratio = 12.420578633931644, flow_size = 2.189407MB
ratio = 3.4763640505752362, flow_size = 0.006913MB
ratio = 9.430344670119249, flow_size = 1.099616MB
ratio = 10.604162206963176, flow_size = 4.248228MB
ratio = 16.591721557469697, flow_size = 1.480483MB
ratio = 8.999185249602688, flow_size = 9.681303MB
ratio = 11.795930926169227, flow_size = 3.109673MB
ratio = 18.909446581390178, flow_size = 1.398464MB
ratio = 7.4480268109300365, flow_size = 6.304818MB
ratio = 2.8757461080306603, flow_size = 1.75859MB
ratio = 13.181173816541135, flow_size = 3.180193MB
ratio = 18.801385452746164, flow_size = 1.517208MB
ratio = 9.781813437318444, flow_size = 4.747249MB
ratio = 5.391146755518711, flow_size = 8.908782MB
ratio = 2.1226231669138245, flow_size = 1.34995MB
ratio = 14.352942140565524, flow_size = 2.813152MB
ratio = 10.374127832022857, flow_size = 4.481828MB
ratio = 4.3052154325978975, flow_size = 1.967292MB
ratio = 4.706436240745982, flow_size = 11.658541MB
ratio = 2.8370249879177334, flow_size = 26.556266MB
ratio = 10.12188513664598, flow_size = 4.009493MB
ratio = 16.999394137388258, flow_size = 1.958406MB
ratio = 10.060940659521592, flow_size = 4.538464MB
ratio = 8.56538869455195, flow_size = 2.466287MB
ratio = 8.55916209533013, flow_size = 7.036116MB
ratio = 9.565835858898105, flow_size = 4.628823MB
ratio = 6.013017855992056, flow_size = 9.896527MB
ratio = 12.306328055028937, flow_size = 2.525716MB
ratio = 2.7604501591703223, flow_size = 23.851515MB
ratio = 9.634985484019285, flow_size = 4.441983MB
ratio = 6.422210284851476, flow_size = 6.474511MB
ratio = 2.047740354264919, flow_size = 1.508131MB
ratio = 10.855336283371432, flow_size = 3.883332MB
ratio = 9.547428858855168, flow_size = 4.123839MB
ratio = 12.846763959390863, flow_size = 2.721853MB
ratio = 2.6708441787975192, flow_size = 1.758012MB
ratio = 3.5861572970417535, flow_size = 1.136148MB
ratio = 2.271200519783862, flow_size = 1.35242MB
ratio = 10.856270484733482, flow_size = 4.396513MB
ratio = 2.7969114593165942, flow_size = 1.481686MB
ratio = 3.2666067940738692, flow_size = 1.801352MB
ratio = 7.4901810971678175, flow_size = 6.30269MB
ratio = 11.923936320197532, flow_size = 4.597518MB
ratio = 9.65501937855601, flow_size = 5.820183MB
ratio = 2.4090122284884696, flow_size = 0.970208MB
ratio = 4.735732189477218, flow_size = 1.96265MB
ratio = 2.1102898019075567, flow_size = 1.250962MB
ratio = 8.578927429274293, flow_size = 2.326431MB
ratio = 6.263823200858097, flow_size = 8.486778MB
ratio = 10.272946097910774, flow_size = 4.401475MB
ratio = 9.62522247023078, flow_size = 2.328185MB
ratio = 6.181582818048104, flow_size = 6.51071MB
ratio = 2.3182006168098406, flow_size = 0.911594MB
ratio = 16.670262256949563, flow_size = 1.40664MB
ratio = 2.287150068838917, flow_size = 0.470147MB
ratio = 5.515057732562065, flow_size = 7.369324MB
ratio = 16.99636590810395, flow_size = 1.515954MB
ratio = 14.279134035146692, flow_size = 3.592405MB
ratio = 14.393776100256177, flow_size = 2.961122MB
ratio = 2.043823849156137, flow_size = 1.240707MB
ratio = 4.999383372102351, flow_size = 2.281366MB
ratio = 3.742211451262856, flow_size = 14.602134MB
ratio = 2.106820823147517, flow_size = 0.497431MB
ratio = 3.788879521563875, flow_size = 0.855845MB
ratio = 14.564257742969028, flow_size = 0.069706MB
ratio = 6.94526200359785, flow_size = 7.102734MB
ratio = 9.46997523657702, flow_size = 4.945115MB
ratio = 3.577764730999146, flow_size = 1.019549MB
ratio = 9.471116923663265, flow_size = 4.519531MB
ratio = 7.803116939509001, flow_size = 5.004625MB
ratio = 5.652616322028508, flow_size = 9.991175MB
ratio = 11.111251469320587, flow_size = 3.707339MB
ratio = 6.079256711080876, flow_size = 8.247868MB
ratio = 25.225370969541448, flow_size = 0.009063MB
ratio = 8.439203896572929, flow_size = 2.346073MB
ratio = 10.668369369414574, flow_size = 2.279206MB
ratio = 11.448757663762503, flow_size = 3.968122MB
ratio = 13.028814188186406, flow_size = 3.116886MB
ratio = 18.535193032015066, flow_size = 0.003509MB
ratio = 13.547292558892412, flow_size = 2.606461MB
ratio = 9.962559574072218, flow_size = 4.069087MB
ratio = 2.0074331109143735, flow_size = 1.909587MB
ratio = 2.592645415864413, flow_size = 0.953939MB
ratio = 6.260352708652885, flow_size = 7.717234MB
ratio = 8.174653700779766, flow_size = 5.560237MB
ratio = 10.227332882645461, flow_size = 4.114187MB
ratio = 7.157932327772963, flow_size = 6.94951MB
ratio = 7.6486118339348685, flow_size = 6.250573MB
ratio = 2.880174305879944, flow_size = 1.766147MB
ratio = 2.203295881217182, flow_size = 1.576269MB
ratio = 15.58852339260203, flow_size = 3.216679MB
ratio = 7.756618529002543, flow_size = 6.117274MB
ratio = 2.897873863815638, flow_size = 1.867922MB
ratio = 14.47187218499124, flow_size = 2.360203MB
ratio = 2.072130246616748, flow_size = 0.075816MB
ratio = 6.664205508939282, flow_size = 7.787073MB
ratio = 2.2294913018385687, flow_size = 0.191519MB
ratio = 9.46834596871374, flow_size = 5.237192MB
ratio = 5.891327946421705, flow_size = 9.362547MB
ratio = 2.0047299621603027, flow_size = 0.040893MB
ratio = 7.454150003920646, flow_size = 5.986632MB
ratio = 8.67246115640727, flow_size = 4.292239MB
ratio = 2.35860613233446, flow_size = 0.87975MB
ratio = 8.556323865829977, flow_size = 6.11192MB
ratio = 9.913048800203239, flow_size = 5.06667MB
ratio = 5.457773636930205, flow_size = 9.37564MB
ratio = 12.597213445407249, flow_size = 2.6579MB
ratio = 3.067270531761058, flow_size = 19.90425MB
ratio = 3.851566826702791, flow_size = 17.863908MB
ratio = 2.33580850024426, flow_size = 1.611258MB
ratio = 3.3668819506133287, flow_size = 19.559323MB
ratio = 2.072766570605187, flow_size = 0.364234MB
ratio = 7.696083735434039, flow_size = 5.876795MB
ratio = 11.232528084949852, flow_size = 3.566206MB
ratio = 2.6791196645102566, flow_size = 1.736693MB
ratio = 2.4178934026906775, flow_size = 3.515887MB
ratio = 5.745221583703687, flow_size = 1.990158MB
ratio = 6.515072917980031, flow_size = 9.835186MB
ratio = 11.878197932053176, flow_size = 1.161607MB
ratio = 16.38039667489857, flow_size = 2.114082MB
ratio = 3.246726526339892, flow_size = 18.182404MB
ratio = 11.601622633053873, flow_size = 4.000941MB
ratio = 14.365448843271423, flow_size = 2.293096MB
ratio = 2.61091078758137, flow_size = 27.357225MB
ratio = 2.1896680999525637, flow_size = 1.461111MB
ratio = 11.40530710884598, flow_size = 2.394614MB
ratio = 2.4015842877850595, flow_size = 1.654857MB
ratio = 12.853761113258601, flow_size = 2.987826MB
ratio = 11.568559398561684, flow_size = 3.191022MB
ratio = 27.228360957642725, flow_size = 0.041021MB
ratio = 17.871734981837474, flow_size = 1.569131MB
ratio = 2.3120815018691205, flow_size = 0.821411MB
ratio = 2.2202825108285484, flow_size = 1.441497MB
ratio = 14.674094939817088, flow_size = 2.476633MB
ratio = 6.932895406404406, flow_size = 9.676344MB
ratio = 2.5505485198826148, flow_size = 1.718987MB
ratio = 5.664085982443219, flow_size = 9.489385MB
ratio = 9.14062745385445, flow_size = 4.459078MB
ratio = 2.214879300329181, flow_size = 1.380516MB
ratio = 7.414368349249659, flow_size = 2.087905MB
ratio = 9.99070388717039, flow_size = 2.107772MB
ratio = 10.534914815100933, flow_size = 1.909333MB
ratio = 9.548115783724741, flow_size = 0.011371MB
ratio = 14.260336062042223, flow_size = 1.978446MB
ratio = 18.730461922596753, flow_size = 1.574535MB
ratio = 3.3465832366534167, flow_size = 1.831781MB
ratio = 8.720021534625412, flow_size = 4.58077MB
ratio = 5.2958678246709185, flow_size = 9.394697MB
ratio = 4.0243726381045395, flow_size = 0.18306MB
ratio = 5.532176352369787, flow_size = 0.520097MB
ratio = 17.410707926656443, flow_size = 1.591574MB
ratio = 2.0292459347630687, flow_size = 1.50784MB
ratio = 6.99871811743604, flow_size = 7.243558MB
ratio = 2.075420673076923, flow_size = 0.783978MB
ratio = 5.022077579619205, flow_size = 8.815939MB
ratio = 14.065331862458297, flow_size = 2.620985MB
ratio = 6.18603546288168, flow_size = 7.205837MB
ratio = 9.994826685416575, flow_size = 4.787705MB
ratio = 14.255360750830997, flow_size = 0.085167MB
ratio = 2.931036172292236, flow_size = 27.653834MB
ratio = 11.059771757043302, flow_size = 4.143421MB
ratio = 5.294386978195825, flow_size = 9.107031MB
ratio = 24.309192200557103, flow_size = 0.001754MB
ratio = 10.805422569481259, flow_size = 4.289503MB
ratio = 12.148171500630516, flow_size = 0.072428MB
ratio = 2.3769882445655743, flow_size = 2.626468MB
ratio = 25.281094342428073, flow_size = 0.062623MB
ratio = 3.86693603615943, flow_size = 0.995352MB
ratio = 9.478821023163878, flow_size = 4.946842MB
ratio = 2.2460085505181033, flow_size = 1.877413MB
ratio = 4.030565222995618, flow_size = 1.382719MB
ratio = 3.5934579439252334, flow_size = 0.009047MB
ratio = 2.700825916125411, flow_size = 0.050949MB
ratio = 2.165570341750022, flow_size = 2.890416MB
ratio = 16.252980155746393, flow_size = 2.662947MB
ratio = 9.891954091756658, flow_size = 5.883013MB
ratio = 2.259733619875389, flow_size = 1.278597MB
ratio = 2.036842699164974, flow_size = 1.593389MB
ratio = 10.520594367283769, flow_size = 4.942333MB
ratio = 6.2944636746223654, flow_size = 7.789673MB
ratio = 2.1801346231903667, flow_size = 0.607423MB
ratio = 2.3122010716879773, flow_size = 1.642862MB
ratio = 11.466079003181337, flow_size = 3.501409MB
ratio = 7.174816767764018, flow_size = 7.303468MB
ratio = 4.418530301134381, flow_size = 14.29551MB
ratio = 5.420573416690988, flow_size = 9.220043MB
ratio = 3.155907863360086, flow_size = 25.646485MB
ratio = 9.245563962476115, flow_size = 4.871004MB
ratio = 7.037738247820604, flow_size = 7.970514MB
ratio = 2.40744411784811, flow_size = 0.600102MB
ratio = 3.457938632685104, flow_size = 18.605241MB
ratio = 14.003029353389742, flow_size = 0.064543MB
ratio = 2.1064486684660233, flow_size = 7.794815MB
ratio = 9.780826767218953, flow_size = 4.349634MB
ratio = 2.7994323557237464, flow_size = 1.881534MB
ratio = 15.861228577787669, flow_size = 0.009357MB
ratio = 2.498568513754365, flow_size = 7.297017MB
ratio = 10.062253692608376, flow_size = 4.369401MB
ratio = 7.797288422754244, flow_size = 9.110466MB
ratio = 4.529824016521392, flow_size = 11.730462MB
ratio = 14.79437812245072, flow_size = 4.376231MB
ratio = 13.51101367957126, flow_size = 5.114513MB
ratio = 2.0912435196363894, flow_size = 0.790099MB
ratio = 2.0913149576401335, flow_size = 9.765766MB
ratio = 8.94187159928314, flow_size = 7.276361MB
ratio = 6.307399230219265, flow_size = 6.389963MB
ratio = 5.206409257816847, flow_size = 0.009364MB
ratio = 15.990965929435095, flow_size = 2.11563MB
ratio = 11.560737891490543, flow_size = 3.110138MB
ratio = 9.212529694492018, flow_size = 0.11806MB
ratio = 2.5132170406407814, flow_size = 3.126098MB
ratio = 11.16160721451225, flow_size = 3.914993MB
ratio = 2.2799821753787732, flow_size = 1.749027MB
ratio = 13.1251654060412, flow_size = 2.870845MB
ratio = 8.48350435315635, flow_size = 4.737054MB
ratio = 3.015042814163388, flow_size = 0.929605MB
ratio = 4.924331671952877, flow_size = 0.007472MB
ratio = 2.666161307477993, flow_size = 1.404854MB
ratio = 10.769884018889845, flow_size = 5.196215MB
ratio = 6.063986614931903, flow_size = 9.062731MB
ratio = 11.074360231832367, flow_size = 5.252866MB
ratio = 7.645775463770746, flow_size = 5.077331MB
ratio = 3.0256157383096176, flow_size = 1.76471MB
ratio = 2.86910908633594, flow_size = 26.220832MB
ratio = 13.025026799960111, flow_size = 3.729662MB
ratio = 6.445909934124755, flow_size = 4.055747MB
ratio = 8.28914992192016, flow_size = 5.432074MB
ratio = 4.3614486797140195, flow_size = 1.985894MB
ratio = 13.95557838346406, flow_size = 1.192754MB
ratio = 12.206734165293149, flow_size = 0.003485MB
ratio = 8.47392605602251, flow_size = 6.557592MB
ratio = 4.932637516295891, flow_size = 9.026315MB
ratio = 6.535241154556179, flow_size = 8.850716MB
ratio = 14.677655282094578, flow_size = 2.3321MB
ratio = 5.601504221741525, flow_size = 17.407594MB
ratio = 4.127794330896585, flow_size = 12.676046MB
ratio = 6.67854758994821, flow_size = 6.401195MB
ratio = 9.514531778150378, flow_size = 4.803503MB
ratio = 2.388160904955802, flow_size = 6.10634MB
ratio = 11.281489813408125, flow_size = 2.351713MB
ratio = 2.3977997156095006, flow_size = 1.655282MB
ratio = 12.085969681610838, flow_size = 2.490813MB
ratio = 2.3880719137393798, flow_size = 0.96632MB
ratio = 8.734000644085853, flow_size = 5.791022MB
ratio = 12.011311507254606, flow_size = 3.095048MB
ratio = 3.284789602344108, flow_size = 25.840183MB
ratio = 10.484135117007005, flow_size = 5.023548MB
ratio = 2.721165622533961, flow_size = 28.816554MB
ratio = 9.43504092149136, flow_size = 0.098936MB
ratio = 4.939948112595667, flow_size = 13.694518MB
ratio = 15.609553841984676, flow_size = 2.322941MB
ratio = 4.534923891562448, flow_size = 12.552364MB
ratio = 19.751996296724915, flow_size = 0.005231MB
ratio = 9.421275735807114, flow_size = 4.860002MB
ratio = 2.245075540256263, flow_size = 0.823529MB
ratio = 12.0761696861733, flow_size = 3.169607MB
ratio = 3.0059892503816985, flow_size = 1.823982MB
ratio = 6.082189071490574, flow_size = 9.671834MB
ratio = 2.8989929013532887, flow_size = 0.584352MB
ratio = 14.885620513259104, flow_size = 2.181761MB
ratio = 40.41074727120067, flow_size = 0.021392MB
ratio = 17.104803772680043, flow_size = 1.442616MB
ratio = 2.724153337503351, flow_size = 0.302625MB
ratio = 2.500796564383182, flow_size = 0.074369MB
ratio = 12.061728861026085, flow_size = 3.110542MB
ratio = 6.613501814391894, flow_size = 7.741447MB
ratio = 21.485314057299828, flow_size = 3.966271MB
ratio = 3.299021401438294, flow_size = 1.695063MB
ratio = 8.612407743576833, flow_size = 4.451124MB
ratio = 7.227218653342851, flow_size = 0.002438MB
ratio = 5.502939688200284, flow_size = 9.802216MB
ratio = 13.998464406601045, flow_size = 4.703998MB
ratio = 6.526664628169692, flow_size = 9.771032MB
ratio = 5.754869411399404, flow_size = 8.391432MB
ratio = 3.3487835416001768, flow_size = 0.873883MB
ratio = 12.569473854766708, flow_size = 4.171775MB
ratio = 4.902505526520476, flow_size = 13.887487MB
ratio = 7.774076949899526, flow_size = 6.538163MB
ratio = 2.675396607060981, flow_size = 1.853207MB
ratio = 3.464917159399238, flow_size = 19.723283MB
ratio = 10.259543346414556, flow_size = 0.017213MB
ratio = 8.902015368444292, flow_size = 4.872328MB
ratio = 2.4584681769147787, flow_size = 0.156478MB
ratio = 8.344384388286748, flow_size = 5.776485MB
ratio = 4.876334526083171, flow_size = 1.532163MB
ratio = 2.1370860575134216, flow_size = 8.877859MB
ratio = 7.2502617901093025, flow_size = 6.192241MB
ratio = 3.728785218744582, flow_size = 16.893604MB
ratio = 2.6596897826072428, flow_size = 1.68699MB
ratio = 2.3341831456356594, flow_size = 1.516241MB
ratio = 6.777907527221083, flow_size = 0.280082MB
ratio = 12.858249511369594, flow_size = 2.404191MB
ratio = 14.161184622448554, flow_size = 2.759649MB
ratio = 4.839747912002949, flow_size = 9.237293MB
ratio = 5.5805228389886805, flow_size = 10.316736MB
ratio = 2.6164018723914495, flow_size = 1.971203MB
ratio = 3.587927391471379, flow_size = 0.943891MB
ratio = 10.107202274636798, flow_size = 4.189405MB
ratio = 10.933767657708195, flow_size = 3.644343MB
ratio = 2.013048119884544, flow_size = 0.505492MB
ratio = 3.98005165835303, flow_size = 16.216999MB
ratio = 2.2340110331983576, flow_size = 1.592973MB
ratio = 16.966892231175724, flow_size = 2.444461MB
ratio = 5.253309945860249, flow_size = 9.802882MB
ratio = 12.522122795749153, flow_size = 3.170501MB
ratio = 15.790698632636603, flow_size = 1.976725MB
ratio = 2.0307990616587173, flow_size = 1.280055MB
ratio = 10.046608963198985, flow_size = 4.25948MB
ratio = 7.977501678979181, flow_size = 1.051479MB
ratio = 3.2624322340707663, flow_size = 19.241262MB
ratio = 4.759419153851196, flow_size = 17.736108MB
ratio = 9.261621203496942, flow_size = 4.805597MB
ratio = 2.7689923088997017, flow_size = 1.725962MB
ratio = 7.415309740264429, flow_size = 6.509373MB
ratio = 9.416898731096463, flow_size = 4.55794MB
ratio = 3.3926452047648032, flow_size = 2.097001MB
ratio = 4.565447925376316, flow_size = 15.066024MB
ratio = 11.483276295809441, flow_size = 5.164962MB
ratio = 17.791316481580317, flow_size = 1.805229MB
ratio = 4.182381043050079, flow_size = 17.943245MB
ratio = 16.832778993964755, flow_size = 1.922722MB
ratio = 7.022788654333968, flow_size = 6.053689MB
ratio = 5.866495897296152, flow_size = 9.750399MB
ratio = 11.93876010519139, flow_size = 4.800563MB
ratio = 7.985064172035362, flow_size = 9.829344MB
ratio = 7.267663371111647, flow_size = 0.001088MB
ratio = 2.597807958065285, flow_size = 0.002293MB
ratio = 10.677726636538983, flow_size = 3.376184MB
ratio = 12.033057586983432, flow_size = 2.513351MB
ratio = 6.033823368374946, flow_size = 9.487288MB
ratio = 2.5495045580657947, flow_size = 1.707766MB
ratio = 2.3325447546562756, flow_size = 3.431402MB
ratio = 2.2947358968812117, flow_size = 2.824392MB
ratio = 9.075092146436045, flow_size = 4.872698MB
ratio = 12.957816453743135, flow_size = 2.607847MB
ratio = 2.6199663106361233, flow_size = 1.79278MB
ratio = 5.520683892562263, flow_size = 9.814032MB
ratio = 15.138142965204237, flow_size = 0.028311MB
ratio = 2.083800328854331, flow_size = 2.390281MB
ratio = 12.108602150537635, flow_size = 0.013081MB
ratio = 2.6838538597525043, flow_size = 0.023628MB
ratio = 6.987090405360078, flow_size = 9.942605MB
ratio = 6.038636537706676, flow_size = 9.917038MB
ratio = 6.82011287779082, flow_size = 5.986051MB
ratio = 10.269243065350258, flow_size = 3.755838MB
ratio = 13.938314772636229, flow_size = 1.986406MB
ratio = 2.0715236711740808, flow_size = 4.426267MB
ratio = 15.245355334557118, flow_size = 2.31549MB
ratio = 2.6102708275923994, flow_size = 3.754426MB
ratio = 8.40432744585819, flow_size = 5.408599MB
ratio = 14.036084395374614, flow_size = 2.366375MB
